T_eff,log_g,Fe_H,h_1,h_2
20000.0,3.5,0.0,0.87721,0.4004
20000.0,4.0,0.0,0.8844,0.3547
20000.0,4.5,0.0,0.88904,0.33218
20000.0,5.0,0.0,0.89203,0.32285
21000.0,3.0,0.0,0.86708,0.49858
21000.0,3.5,0.0,0.87957,0.4162
21000.0,4.0,0.0,0.88638,0.3607
21000.0,4.5,0.0,0.89082,0.33108
21000.0,5.0,0.0,0.89374,0.31755
22000.0,3.0,0.0,0.86763,0.50959
22000.0,3.5,0.0,0.88254,0.43236
22000.0,4.0,0.0,0.88883,0.37027
22000.0,4.5,0.0,0.89275,0.33347
22000.0,5.0,0.0,0.89553,0.31623
23000.0,3.0,0.0,0.86569,0.51504
23000.0,3.5,0.0,0.88491,0.43913
23000.0,4.0,0.0,0.89178,0.37969
23000.0,4.5,0.0,0.89521,0.33974
23000.0,5.0,0.0,0.89729,0.3167
24000.0,3.0,0.0,0.86163,0.52092
24000.0,3.5,0.0,0.88576,0.44116
24000.0,4.0,0.0,0.8944,0.3826
24000.0,4.5,0.0,0.89779,0.3457
24000.0,5.0,0.0,0.89949,0.32116
25000.0,3.5,0.0,0.88515,0.44367
25000.0,4.0,0.0,0.89628,0.38385
25000.0,4.5,0.0,0.90024,0.34616
25000.0,5.0,0.0,0.90183,0.3243
26000.0,3.5,0.0,0.88341,0.45038
26000.0,4.0,0.0,0.89694,0.38447
26000.0,4.5,0.0,0.90236,0.34668
26000.0,5.0,0.0,0.90408,0.3249
27000.0,3.5,0.0,0.88165,0.46883
27000.0,4.0,0.0,0.89658,0.3868
27000.0,4.5,0.0,0.90348,0.3455
27000.0,5.0,0.0,0.90616,0.3261
28000.0,3.5,0.0,0.88061,0.49459
28000.0,4.0,0.0,0.89589,0.39541
28000.0,4.5,0.0,0.90383,0.34665
28000.0,5.0,0.0,0.90759,0.32624
29000.0,3.5,0.0,0.88053,0.52764
29000.0,4.0,0.0,0.89567,0.41078
29000.0,4.5,0.0,0.90396,0.35206
29000.0,5.0,0.0,0.90835,0.32461
30000.0,3.5,0.0,0.88133,0.57244
30000.0,4.0,0.0,0.89613,0.42753
30000.0,4.5,0.0,0.90425,0.35916
30000.0,5.0,0.0,0.90899,0.32611
31000.0,4.0,0.0,0.89762,0.45119
31000.0,4.5,0.0,0.90513,0.36618
31000.0,5.0,0.0,0.90984,0.32778
32000.0,4.0,0.0,0.89959,0.47534
32000.0,4.5,0.0,0.90676,0.37622
32000.0,5.0,0.0,0.91109,0.32899
33000.0,4.0,0.0,0.90234,0.5142
33000.0,4.5,0.0,0.90892,0.38434
33000.0,5.0,0.0,0.91296,0.33263
34000.0,4.0,0.0,0.90495,0.54554
34000.0,4.5,0.0,0.91171,0.39992
34000.0,5.0,0.0,0.91518,0.33366
35000.0,4.0,0.0,0.90727,0.56967
35000.0,4.5,0.0,0.91497,0.41617
35000.0,5.0,0.0,0.91793,0.33719
36000.0,4.0,0.0,0.90871,0.58738
36000.0,4.5,0.0,0.91805,0.4225
36000.0,5.0,0.0,0.92104,0.33896
37000.0,4.5,0.0,0.9208,0.42521
37000.0,5.0,0.0,0.92439,0.3417
38000.0,4.5,0.0,0.92283,0.42246
38000.0,5.0,0.0,0.92729,0.33393
39000.0,4.5,0.0,0.92415,0.42071
39000.0,5.0,0.0,0.92982,0.32729
40000.0,4.5,0.0,0.92503,0.42592
40000.0,5.0,0.0,0.93175,0.31884
41000.0,4.5,0.0,0.92551,0.4302
41000.0,5.0,0.0,0.93317,0.31524
42000.0,4.5,0.0,0.92589,0.44042
42000.0,5.0,0.0,0.93429,0.31518
43000.0,5.0,0.0,0.93511,0.31625
44000.0,5.0,0.0,0.93584,0.31891
45000.0,5.0,0.0,0.93654,0.32178
46000.0,5.0,0.0,0.93704,0.32138
47000.0,5.0,0.0,0.93769,0.32724
48000.0,5.0,0.0,0.93821,0.32962
49000.0,5.0,0.0,0.93872,0.33634
50000.0,5.0,0.0,0.9392,0.34411
3500.0,0.0,0.1,0.56763,0.309
3500.0,0.5,0.1,0.56974,0.30332
3500.0,1.0,0.1,0.57386,0.29918
3500.0,1.5,0.1,0.57925,0.29702
3500.0,2.0,0.1,0.58536,0.29647
3500.0,2.5,0.1,0.59199,0.29858
3500.0,3.0,0.1,0.60152,0.30837
3500.0,3.5,0.1,0.63441,0.36135
3500.0,4.0,0.1,0.6801,0.4587
3500.0,4.5,0.1,0.71264,0.54659
3500.0,5.0,0.1,0.73262,0.60575
3750.0,0.0,0.1,0.58305,0.33834
3750.0,0.5,0.1,0.58124,0.33423
3750.0,1.0,0.1,0.58058,0.32838
3750.0,1.5,0.1,0.58127,0.32185
3750.0,2.0,0.1,0.58321,0.31538
3750.0,2.5,0.1,0.58671,0.31007
3750.0,3.0,0.1,0.59195,0.3068
3750.0,3.5,0.1,0.60502,0.31636
3750.0,4.0,0.1,0.6487,0.37737
3750.0,4.5,0.1,0.70538,0.49283
3750.0,5.0,0.1,0.74178,0.59786
4000.0,0.0,0.1,0.60192,0.35343
4000.0,0.5,0.1,0.6003,0.35316
4000.0,1.0,0.1,0.59913,0.351
4000.0,1.5,0.1,0.5988,0.34866
4000.0,2.0,0.1,0.59902,0.34556
4000.0,2.5,0.1,0.5997,0.34135
4000.0,3.0,0.1,0.60133,0.33709
4000.0,3.5,0.1,0.60483,0.33343
4000.0,4.0,0.1,0.6194,0.34405
4000.0,4.5,0.1,0.66687,0.40268
4000.0,5.0,0.1,0.7231,0.5068
4250.0,0.0,0.1,0.62118,0.36495
4250.0,0.5,0.1,0.61999,0.36766
4250.0,1.0,0.1,0.61874,0.367
4250.0,1.5,0.1,0.6182,0.36557
4250.0,2.0,0.1,0.61792,0.36323
4250.0,2.5,0.1,0.61763,0.35989
4250.0,3.0,0.1,0.61811,0.35709
4250.0,3.5,0.1,0.61909,0.35387
4250.0,4.0,0.1,0.62167,0.35244
4250.0,4.5,0.1,0.63516,0.36339
4250.0,5.0,0.1,0.67738,0.40953
4500.0,0.0,0.1,0.64096,0.37589
4500.0,0.5,0.1,0.64014,0.38091
4500.0,1.0,0.1,0.63855,0.38208
4500.0,1.5,0.1,0.63803,0.38243
4500.0,2.0,0.1,0.63713,0.38076
4500.0,2.5,0.1,0.63653,0.37824
4500.0,3.0,0.1,0.636,0.37471
4500.0,3.5,0.1,0.63596,0.37134
4500.0,4.0,0.1,0.63666,0.36865
4500.0,4.5,0.1,0.63866,0.36777
4500.0,5.0,0.1,0.64894,0.37628
4750.0,0.0,0.1,0.66169,0.38895
4750.0,0.5,0.1,0.66063,0.39507
4750.0,1.0,0.1,0.65893,0.39819
4750.0,1.5,0.1,0.65809,0.39956
4750.0,2.0,0.1,0.65679,0.39893
4750.0,2.5,0.1,0.65626,0.39812
4750.0,3.0,0.1,0.65497,0.39509
4750.0,3.5,0.1,0.65398,0.39152
4750.0,4.0,0.1,0.65351,0.38839
4750.0,4.5,0.1,0.65397,0.38645
4750.0,5.0,0.1,0.65537,0.3858
5000.0,0.0,0.1,0.68366,0.39892
5000.0,0.5,0.1,0.68125,0.40638
5000.0,1.0,0.1,0.67873,0.41251
5000.0,1.5,0.1,0.67852,0.41685
5000.0,2.0,0.1,0.67713,0.41868
5000.0,2.5,0.1,0.67641,0.41912
5000.0,3.0,0.1,0.67443,0.41632
5000.0,3.5,0.1,0.67261,0.41239
5000.0,4.0,0.1,0.6717,0.4104
5000.0,4.5,0.1,0.67103,0.4084
5000.0,5.0,0.1,0.67129,0.40755
5250.0,0.0,0.1,0.70418,0.40637
5250.0,0.5,0.1,0.70183,0.41393
5250.0,1.0,0.1,0.69965,0.42367
5250.0,1.5,0.1,0.69913,0.43162
5250.0,2.0,0.1,0.69728,0.43669
5250.0,2.5,0.1,0.69585,0.43866
5250.0,3.0,0.1,0.69386,0.43798
5250.0,3.5,0.1,0.6921,0.4356
5250.0,4.0,0.1,0.69028,0.4328
5250.0,4.5,0.1,0.68881,0.4304
5250.0,5.0,0.1,0.68875,0.43158
5500.0,0.0,0.1,0.70211,0.36045
5500.0,0.5,0.1,0.72066,0.41985
5500.0,1.0,0.1,0.71812,0.4284
5500.0,1.5,0.1,0.71693,0.43735
5500.0,2.0,0.1,0.71599,0.44688
5500.0,2.5,0.1,0.71529,0.45453
5500.0,3.0,0.1,0.71328,0.45927
5500.0,3.5,0.1,0.71112,0.4584
5500.0,4.0,0.1,0.70851,0.45496
5500.0,4.5,0.1,0.70712,0.45352
5500.0,5.0,0.1,0.70633,0.45424
5750.0,0.0,0.1,0.70031,0.36491
5750.0,0.5,0.1,0.70962,0.35898
5750.0,1.0,0.1,0.73573,0.43396
5750.0,1.5,0.1,0.73377,0.44025
5750.0,2.0,0.1,0.73295,0.45231
5750.0,2.5,0.1,0.73254,0.46479
5750.0,3.0,0.1,0.73088,0.47387
5750.0,3.5,0.1,0.72843,0.47738
5750.0,4.0,0.1,0.726,0.47624
5750.0,4.5,0.1,0.72459,0.47568
5750.0,5.0,0.1,0.72348,0.47643
6000.0,0.0,0.1,0.70285,0.37446
6000.0,0.5,0.1,0.71016,0.37958
6000.0,1.0,0.1,0.72223,0.37888
6000.0,1.5,0.1,0.74918,0.45019
6000.0,2.0,0.1,0.74794,0.45942
6000.0,2.5,0.1,0.74676,0.4695
6000.0,3.0,0.1,0.74588,0.48168
6000.0,3.5,0.1,0.74428,0.49009
6000.0,4.0,0.1,0.74256,0.49383
6000.0,4.5,0.1,0.74042,0.49502
6000.0,5.0,0.1,0.73957,0.49674
6250.0,0.5,0.1,0.71159,0.39174
6250.0,1.0,0.1,0.72028,0.39525
6250.0,1.5,0.1,0.73505,0.38853
6250.0,2.0,0.1,0.76037,0.46843
6250.0,2.5,0.1,0.75961,0.4776
6250.0,3.0,0.1,0.75858,0.48773
6250.0,3.5,0.1,0.75766,0.49804
6250.0,4.0,0.1,0.75632,0.50434
6250.0,4.5,0.1,0.75465,0.50892
6250.0,5.0,0.1,0.75422,0.51252
6500.0,0.5,0.1,0.71594,0.3968
6500.0,1.0,0.1,0.72091,0.41023
6500.0,1.5,0.1,0.73121,0.41187
6500.0,2.0,0.1,0.74708,0.39915
6500.0,2.5,0.1,0.77017,0.48807
6500.0,3.0,0.1,0.76966,0.49738
6500.0,3.5,0.1,0.76878,0.50616
6500.0,4.0,0.1,0.76764,0.51406
6500.0,4.5,0.1,0.7668,0.51874
6500.0,5.0,0.1,0.76677,0.52379
6750.0,0.5,0.1,0.72605,0.41686
6750.0,1.0,0.1,0.7254,0.41874
6750.0,1.5,0.1,0.73089,0.43304
6750.0,2.0,0.1,0.74289,0.43735
6750.0,2.5,0.1,0.75985,0.42357
6750.0,3.0,0.1,0.77865,0.50833
6750.0,3.5,0.1,0.77784,0.5246
6750.0,4.0,0.1,0.77674,0.53022
6750.0,4.5,0.1,0.77601,0.53522
6750.0,5.0,0.1,0.77578,0.53933
7000.0,0.5,0.1,0.73549,0.43482
7000.0,1.0,0.1,0.73534,0.43656
7000.0,1.5,0.1,0.73505,0.43699
7000.0,2.0,0.1,0.7419,0.45308
7000.0,2.5,0.1,0.75571,0.45644
7000.0,3.0,0.1,0.77427,0.44616
7000.0,3.5,0.1,0.78591,0.53527
7000.0,4.0,0.1,0.78544,0.54186
7000.0,4.5,0.1,0.7851,0.54424
7000.0,5.0,0.1,0.78496,0.54936
7250.0,0.5,0.1,0.7443,0.44919
7250.0,1.0,0.1,0.74484,0.45208
7250.0,1.5,0.1,0.74482,0.45195
7250.0,2.0,0.1,0.74473,0.45064
7250.0,2.5,0.1,0.75356,0.46853
7250.0,3.0,0.1,0.76896,0.46837
7250.0,3.5,0.1,0.78943,0.50243
7250.0,4.0,0.1,0.79287,0.55131
7250.0,4.5,0.1,0.79351,0.55005
7250.0,5.0,0.1,0.7932,0.55341
7500.0,0.5,0.1,0.75425,0.45795
7500.0,1.0,0.1,0.75501,0.46351
7500.0,1.5,0.1,0.75565,0.46674
7500.0,2.0,0.1,0.7555,0.4656
7500.0,2.5,0.1,0.75558,0.46486
7500.0,3.0,0.1,0.76574,0.48768
7500.0,3.5,0.1,0.78228,0.49383
7500.0,4.0,0.1,0.80098,0.53695
7500.0,4.5,0.1,0.80044,0.56775
7500.0,5.0,0.1,0.80052,0.56821
7750.0,1.0,0.1,0.76323,0.46632
7750.0,1.5,0.1,0.76613,0.47514
7750.0,2.0,0.1,0.76708,0.47855
7750.0,2.5,0.1,0.7668,0.47649
7750.0,3.0,0.1,0.76709,0.47824
7750.0,3.5,0.1,0.7783,0.51017
7750.0,4.0,0.1,0.79614,0.54273
7750.0,4.5,0.1,0.80807,0.56979
7750.0,5.0,0.1,0.80684,0.5879
8000.0,1.0,0.1,0.76937,0.46034
8000.0,1.5,0.1,0.77402,0.47505
8000.0,2.0,0.1,0.77671,0.48138
8000.0,2.5,0.1,0.77743,0.48326
8000.0,3.0,0.1,0.777,0.48172
8000.0,3.5,0.1,0.77807,0.49022
8000.0,4.0,0.1,0.79095,0.53508
8000.0,4.5,0.1,0.80728,0.58838
8000.0,5.0,0.1,0.8133,0.60212
8250.0,1.0,0.1,0.77311,0.44919
8250.0,1.5,0.1,0.77978,0.47029
8250.0,2.0,0.1,0.78416,0.47773
8250.0,2.5,0.1,0.78645,0.48142
8250.0,3.0,0.1,0.78688,0.48242
8250.0,3.5,0.1,0.78645,0.4826
8250.0,4.0,0.1,0.78879,0.50295
8250.0,4.5,0.1,0.80354,0.56402
8250.0,5.0,0.1,0.8174,0.60824
8500.0,1.0,0.1,0.77389,0.43761
8500.0,1.5,0.1,0.78406,0.46813
8500.0,2.0,0.1,0.78965,0.47407
8500.0,2.5,0.1,0.79336,0.47667
8500.0,3.0,0.1,0.79504,0.47685
8500.0,3.5,0.1,0.79542,0.47864
8500.0,4.0,0.1,0.7951,0.48018
8500.0,4.5,0.1,0.79998,0.52036
8500.0,5.0,0.1,0.81495,0.60015
8750.0,1.5,0.1,0.78708,0.46616
8750.0,2.0,0.1,0.79415,0.47397
8750.0,2.5,0.1,0.79875,0.47416
8750.0,3.0,0.1,0.80139,0.47265
8750.0,3.5,0.1,0.80276,0.47298
8750.0,4.0,0.1,0.8031,0.47362
8750.0,4.5,0.1,0.80331,0.47985
8750.0,5.0,0.1,0.81134,0.54943
9000.0,1.5,0.1,0.78939,0.46586
9000.0,2.0,0.1,0.79781,0.4756
9000.0,2.5,0.1,0.80302,0.475
9000.0,3.0,0.1,0.80654,0.4726
9000.0,3.5,0.1,0.80878,0.4706
9000.0,4.0,0.1,0.80986,0.46946
9000.0,4.5,0.1,0.80987,0.46849
9000.0,5.0,0.1,0.80903,0.46689
9250.0,2.0,0.1,0.80113,0.47855
9250.0,2.5,0.1,0.80667,0.47662
9250.0,3.0,0.1,0.81059,0.47239
9250.0,3.5,0.1,0.81324,0.46904
9250.0,4.0,0.1,0.8151,0.46712
9250.0,4.5,0.1,0.81585,0.46439
9250.0,5.0,0.1,0.81612,0.46424
9500.0,2.0,0.1,0.80417,0.47977
9500.0,2.5,0.1,0.81011,0.47928
9500.0,3.0,0.1,0.81419,0.47446
9500.0,3.5,0.1,0.81704,0.46864
9500.0,4.0,0.1,0.81915,0.46463
9500.0,4.5,0.1,0.82067,0.46255
9500.0,5.0,0.1,0.82152,0.46027
9750.0,2.0,0.1,0.80742,0.48192
9750.0,2.5,0.1,0.81357,0.48149
9750.0,3.0,0.1,0.81755,0.47589
9750.0,3.5,0.1,0.82045,0.46837
9750.0,4.0,0.1,0.82278,0.46394
9750.0,4.5,0.1,0.82453,0.46072
9750.0,5.0,0.1,0.82589,0.45786
10000.0,2.0,0.1,0.81039,0.48213
10000.0,2.5,0.1,0.81704,0.4831
10000.0,3.0,0.1,0.8209,0.47659
10000.0,3.5,0.1,0.82383,0.47034
10000.0,4.0,0.1,0.82586,0.46257
10000.0,4.5,0.1,0.82774,0.45899
10000.0,5.0,0.1,0.82948,0.4572
10500.0,2.0,0.1,0.81611,0.4805
10500.0,2.5,0.1,0.8236,0.48195
10500.0,3.0,0.1,0.82765,0.47808
10500.0,3.5,0.1,0.83009,0.47176
10500.0,4.0,0.1,0.83202,0.46428
10500.0,4.5,0.1,0.83373,0.45802
10500.0,5.0,0.1,0.83552,0.45442
11000.0,2.0,0.1,0.82027,0.47544
11000.0,2.5,0.1,0.82961,0.47659
11000.0,3.0,0.1,0.83407,0.47344
11000.0,3.5,0.1,0.83642,0.46981
11000.0,4.0,0.1,0.8379,0.46385
11000.0,4.5,0.1,0.83921,0.45716
11000.0,5.0,0.1,0.84071,0.45219
11500.0,2.5,0.1,0.83457,0.46874
11500.0,3.0,0.1,0.84003,0.46641
11500.0,3.5,0.1,0.84253,0.46278
11500.0,4.0,0.1,0.84369,0.45881
11500.0,4.5,0.1,0.84452,0.45325
11500.0,5.0,0.1,0.84558,0.44888
12000.0,2.5,0.1,0.83853,0.4631
12000.0,3.0,0.1,0.84502,0.45607
12000.0,3.5,0.1,0.84797,0.45203
12000.0,4.0,0.1,0.84936,0.45071
12000.0,4.5,0.1,0.84975,0.44649
12000.0,5.0,0.1,0.85041,0.44402
12500.0,2.5,0.1,0.84132,0.45783
12500.0,3.0,0.1,0.84909,0.44735
12500.0,3.5,0.1,0.85286,0.44167
12500.0,4.0,0.1,0.8544,0.43994
12500.0,4.5,0.1,0.85473,0.43735
12500.0,5.0,0.1,0.85511,0.43696
13000.0,2.5,0.1,0.84344,0.45417
13000.0,3.0,0.1,0.8524,0.44016
13000.0,3.5,0.1,0.85682,0.43134
13000.0,4.0,0.1,0.85881,0.42854
13000.0,4.5,0.1,0.85948,0.4278
13000.0,5.0,0.1,0.85948,0.42792
14000.0,2.0,0.1,0.824,0.46596
14000.0,2.5,0.1,0.84607,0.45031
14000.0,3.0,0.1,0.85727,0.42964
14000.0,3.5,0.1,0.86318,0.4157
14000.0,4.0,0.1,0.86608,0.40857
14000.0,4.5,0.1,0.86727,0.40743
14000.0,5.0,0.1,0.86755,0.40894
15000.0,2.5,0.1,0.84702,0.45015
15000.0,3.0,0.1,0.86043,0.42304
15000.0,3.5,0.1,0.86758,0.40322
15000.0,4.0,0.1,0.87136,0.39161
15000.0,4.5,0.1,0.87332,0.38818
15000.0,5.0,0.1,0.87414,0.38972
16000.0,2.5,0.1,0.8465,0.45189
16000.0,3.0,0.1,0.86231,0.41892
16000.0,3.5,0.1,0.87075,0.39454
16000.0,4.0,0.1,0.87537,0.37969
16000.0,4.5,0.1,0.87791,0.37363
16000.0,5.0,0.1,0.8792,0.37307
17000.0,2.5,0.1,0.84513,0.46182
17000.0,3.0,0.1,0.86349,0.41957
17000.0,3.5,0.1,0.87309,0.38811
17000.0,4.0,0.1,0.87856,0.371
17000.0,4.5,0.1,0.88139,0.36067
17000.0,5.0,0.1,0.88314,0.35888
18000.0,2.5,0.1,0.84315,0.48031
18000.0,3.0,0.1,0.86393,0.4246
18000.0,3.5,0.1,0.87478,0.38536
18000.0,4.0,0.1,0.88098,0.36343
18000.0,4.5,0.1,0.88443,0.35234
18000.0,5.0,0.1,0.88635,0.34774
19000.0,2.5,0.1,0.84122,0.50417
19000.0,3.0,0.1,0.86429,0.43682
19000.0,3.5,0.1,0.87614,0.38656
19000.0,4.0,0.1,0.88296,0.35908
19000.0,4.5,0.1,0.88675,0.34442
19000.0,5.0,0.1,0.88903,0.33891
20000.0,3.0,0.1,0.86501,0.45725
20000.0,3.5,0.1,0.87739,0.39341
20000.0,4.0,0.1,0.88456,0.35645
20000.0,4.5,0.1,0.88875,0.33884
20000.0,5.0,0.1,0.89128,0.33145
21000.0,3.0,0.1,0.86592,0.47802
21000.0,3.5,0.1,0.8789,0.40594
21000.0,4.0,0.1,0.88616,0.36012
21000.0,4.5,0.1,0.89055,0.33652
21000.0,5.0,0.1,0.89315,0.32549
22000.0,3.0,0.1,0.86661,0.49427
22000.0,3.5,0.1,0.8807,0.41904
22000.0,4.0,0.1,0.8879,0.36726
22000.0,4.5,0.1,0.89212,0.33711
22000.0,5.0,0.1,0.89483,0.32248
23000.0,3.0,0.1,0.8657,0.50313
23000.0,3.5,0.1,0.88273,0.43186
23000.0,4.0,0.1,0.88983,0.37421
23000.0,4.5,0.1,0.89395,0.34171
23000.0,5.0,0.1,0.89653,0.3238
24000.0,3.0,0.1,0.86275,0.51
24000.0,3.5,0.1,0.88404,0.43774
24000.0,4.0,0.1,0.89213,0.38331
24000.0,4.5,0.1,0.89597,0.34769
24000.0,5.0,0.1,0.89824,0.32717
25000.0,3.0,0.1,0.85874,0.52618
25000.0,3.5,0.1,0.88418,0.4429
25000.0,4.0,0.1,0.894,0.38631
25000.0,4.5,0.1,0.89811,0.35197
25000.0,5.0,0.1,0.90017,0.33136
26000.0,3.0,0.1,0.8553,0.55249
26000.0,3.5,0.1,0.88324,0.45001
26000.0,4.0,0.1,0.89507,0.38791
26000.0,4.5,0.1,0.90006,0.3543
26000.0,5.0,0.1,0.90199,0.33364
27000.0,3.5,0.1,0.88205,0.46584
27000.0,4.0,0.1,0.89544,0.39138
27000.0,4.5,0.1,0.90157,0.35519
27000.0,5.0,0.1,0.90395,0.33491
28000.0,3.5,0.1,0.88145,0.48898
28000.0,4.0,0.1,0.89545,0.40117
28000.0,4.5,0.1,0.90236,0.35441
28000.0,5.0,0.1,0.90554,0.33478
29000.0,3.5,0.1,0.88185,0.52077
29000.0,4.0,0.1,0.89555,0.41096
29000.0,4.5,0.1,0.90316,0.35945
29000.0,5.0,0.1,0.90686,0.33512
30000.0,3.5,0.1,0.8829,0.56328
30000.0,4.0,0.1,0.89651,0.42624
30000.0,4.5,0.1,0.90382,0.3636
30000.0,5.0,0.1,0.90794,0.3342
31000.0,3.5,0.1,0.88422,0.62349
31000.0,4.0,0.1,0.89822,0.44392
31000.0,4.5,0.1,0.9052,0.3707
31000.0,5.0,0.1,0.90936,0.33546
32000.0,4.0,0.1,0.90053,0.4725
32000.0,4.5,0.1,0.90707,0.37479
32000.0,5.0,0.1,0.91108,0.33532
33000.0,4.0,0.1,0.90326,0.50693
33000.0,4.5,0.1,0.90938,0.38325
33000.0,5.0,0.1,0.91319,0.33519
34000.0,4.0,0.1,0.90609,0.54326
34000.0,4.5,0.1,0.9123,0.39661
34000.0,5.0,0.1,0.91559,0.33386
35000.0,4.0,0.1,0.90871,0.57167
35000.0,4.5,0.1,0.91565,0.41578
35000.0,5.0,0.1,0.91834,0.33677
37500.0,4.5,0.1,0.92307,0.42451
37500.0,5.0,0.1,0.92645,0.33658
40000.0,4.5,0.1,0.92644,0.41818
40000.0,5.0,0.1,0.93285,0.31991
42500.0,5.0,0.1,0.93565,0.30955
45000.0,5.0,0.1,0.937,0.31189
47500.0,5.0,0.1,0.93845,0.32541
50000.0,5.0,0.1,0.93971,0.33969
3500.0,0.0,0.2,0.56712,0.31023
3500.0,0.5,0.2,0.57017,0.30453
3500.0,1.0,0.2,0.5751,0.30057
3500.0,1.5,0.2,0.58097,0.29876
3500.0,2.0,0.2,0.58746,0.29861
3500.0,2.5,0.2,0.59412,0.30093
3500.0,3.0,0.2,0.60198,0.30825
3500.0,3.5,0.2,0.62396,0.34364
3500.0,4.0,0.2,0.66702,0.43134
3500.0,4.5,0.2,0.70564,0.52186
3500.0,5.0,0.2,0.72731,0.58605
3750.0,0.0,0.2,0.58147,0.34099
3750.0,0.5,0.2,0.57994,0.33521
3750.0,1.0,0.2,0.57966,0.32827
3750.0,1.5,0.2,0.58086,0.321
3750.0,2.0,0.2,0.5834,0.31419
3750.0,2.5,0.2,0.5872,0.30861
3750.0,3.0,0.2,0.59246,0.30512
3750.0,3.5,0.2,0.6028,0.31109
3750.0,4.0,0.2,0.63591,0.35567
3750.0,4.5,0.2,0.69067,0.46016
3750.0,5.0,0.2,0.73353,0.56355
4000.0,0.0,0.2,0.60034,0.35723
4000.0,0.5,0.2,0.59865,0.35535
4000.0,1.0,0.2,0.59767,0.35285
4000.0,1.5,0.2,0.5976,0.34961
4000.0,2.0,0.2,0.59782,0.34542
4000.0,2.5,0.2,0.59857,0.34057
4000.0,3.0,0.2,0.6004,0.33547
4000.0,3.5,0.2,0.60383,0.331
4000.0,4.0,0.2,0.61519,0.33788
4000.0,4.5,0.2,0.65475,0.38641
4000.0,5.0,0.2,0.71137,0.48289
4250.0,0.0,0.2,0.61953,0.36847
4250.0,0.5,0.2,0.61779,0.36879
4250.0,1.0,0.2,0.61718,0.36895
4250.0,1.5,0.2,0.6164,0.36619
4250.0,2.0,0.2,0.61613,0.36306
4250.0,2.5,0.2,0.61621,0.3601
4250.0,3.0,0.2,0.61675,0.35666
4250.0,3.5,0.2,0.61769,0.35324
4250.0,4.0,0.2,0.62025,0.35102
4250.0,4.5,0.2,0.63134,0.35996
4250.0,5.0,0.2,0.66897,0.40217
4500.0,0.0,0.2,0.63917,0.37872
4500.0,0.5,0.2,0.63746,0.38149
4500.0,1.0,0.2,0.63675,0.38332
4500.0,1.5,0.2,0.63578,0.38232
4500.0,2.0,0.2,0.63487,0.37958
4500.0,2.5,0.2,0.63464,0.37731
4500.0,3.0,0.2,0.63429,0.37395
4500.0,3.5,0.2,0.63426,0.37017
4500.0,4.0,0.2,0.63501,0.36725
4500.0,4.5,0.2,0.63685,0.3658
4500.0,5.0,0.2,0.64603,0.37423
4750.0,0.0,0.2,0.65982,0.39224
4750.0,0.5,0.2,0.65791,0.39631
4750.0,1.0,0.2,0.65665,0.39844
4750.0,1.5,0.2,0.65545,0.39891
4750.0,2.0,0.2,0.65424,0.39741
4750.0,2.5,0.2,0.65371,0.39618
4750.0,3.0,0.2,0.6525,0.3927
4750.0,3.5,0.2,0.65177,0.38918
4750.0,4.0,0.2,0.65138,0.38583
4750.0,4.5,0.2,0.65178,0.38364
4750.0,5.0,0.2,0.65322,0.38263
5000.0,0.0,0.2,0.68109,0.4038
5000.0,0.5,0.2,0.67866,0.4089
5000.0,1.0,0.2,0.67634,0.41389
5000.0,1.5,0.2,0.67602,0.41717
5000.0,2.0,0.2,0.67423,0.41691
5000.0,2.5,0.2,0.67331,0.41662
5000.0,3.0,0.2,0.67162,0.41344
5000.0,3.5,0.2,0.6703,0.41017
5000.0,4.0,0.2,0.669,0.40695
5000.0,4.5,0.2,0.66848,0.40479
5000.0,5.0,0.2,0.66856,0.40315
5250.0,0.0,0.2,0.70262,0.41226
5250.0,0.5,0.2,0.69996,0.41895
5250.0,1.0,0.2,0.69706,0.42738
5250.0,1.5,0.2,0.69641,0.43307
5250.0,2.0,0.2,0.69479,0.43693
5250.0,2.5,0.2,0.69308,0.43749
5250.0,3.0,0.2,0.69085,0.435
5250.0,3.5,0.2,0.68898,0.43154
5250.0,4.0,0.2,0.6872,0.42865
5250.0,4.5,0.2,0.68564,0.42569
5250.0,5.0,0.2,0.6855,0.4265
5500.0,0.0,0.2,0.69547,0.36165
5500.0,0.5,0.2,0.71933,0.42658
5500.0,1.0,0.2,0.71644,0.43321
5500.0,1.5,0.2,0.71524,0.44084
5500.0,2.0,0.2,0.71381,0.44922
5500.0,2.5,0.2,0.71213,0.45459
5500.0,3.0,0.2,0.71018,0.45685
5500.0,3.5,0.2,0.70777,0.45489
5500.0,4.0,0.2,0.70522,0.45094
5500.0,4.5,0.2,0.70371,0.44867
5500.0,5.0,0.2,0.70278,0.4488
5750.0,0.0,0.2,0.69929,0.36897
5750.0,0.5,0.2,0.70876,0.37143
5750.0,1.0,0.2,0.73452,0.43888
5750.0,1.5,0.2,0.73271,0.44556
5750.0,2.0,0.2,0.73143,0.45563
5750.0,2.5,0.2,0.72969,0.46616
5750.0,3.0,0.2,0.72805,0.47338
5750.0,3.5,0.2,0.7253,0.47542
5750.0,4.0,0.2,0.72265,0.47276
5750.0,4.5,0.2,0.72101,0.47091
5750.0,5.0,0.2,0.71987,0.47169
6000.0,0.0,0.2,0.70278,0.3762
